0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	4	0	0	1	0	1	7	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	15	2	0	0	9	0	7	16	0	0	14	0	0	0	0	0	
0	0	0	0	0	0	0	0	9	0	0	13	0	0	8	0	0	16	3	0	12	0	0	7	0	0	0	0	
0	0	0	0	0	0	0	0	0	26	0	0	10	10	0	10	0	0	0	10	0	1	5	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	12	0	0	7	156	255	255	154	9	0	0	6	4	4	0	0	0	0	
0	0	0	0	0	0	0	0	0	15	0	18	35	234	255	229	255	231	60	0	4	12	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	3	0	0	43	236	236	240	255	246	255	214	141	42	0	11	5	0	0	0	0	
0	0	0	0	0	0	0	0	0	3	89	224	248	255	251	244	252	255	243	245	231	48	0	0	0	0	0	0	
0	0	7	0	3	7	0	11	0	40	225	255	244	247	250	253	247	246	216	243	255	145	11	8	0	0	0	0	
3	0	3	0	0	0	0	0	0	182	255	232	253	255	243	237	73	45	6	154	249	248	67	0	0	0	0	0	
1	0	1	1	7	0	15	1	57	229	247	212	220	233	232	38	0	0	0	83	255	255	128	13	0	0	0	0	
3	4	0	0	0	1	0	5	232	255	215	29	200	255	74	0	8	6	13	4	245	249	160	7	0	0	0	0	
0	3	0	3	0	9	0	118	255	238	172	0	17	78	1	9	0	3	0	0	143	254	174	0	0	0	0	0	
0	0	0	16	0	5	58	248	253	240	51	11	0	0	21	0	0	0	5	13	72	245	226	22	0	0	0	0	
5	5	0	3	0	0	121	254	250	132	22	0	0	0	0	5	13	0	0	0	109	255	249	28	0	0	0	0	
0	4	0	0	6	30	222	252	234	2	0	0	13	0	4	0	0	6	7	0	154	248	184	0	0	0	0	0	
4	0	10	3	0	128	248	254	56	0	4	9	0	2	0	0	1	0	5	0	255	245	163	13	0	0	0	0	
1	0	4	0	2	165	255	255	0	0	11	0	0	7	5	0	12	0	0	38	249	255	91	0	0	0	0	0	
1	0	2	0	16	205	251	241	7	1	7	0	0	7	0	0	6	0	75	222	253	157	28	11	0	0	0	0	
1	1	5	0	31	236	244	223	0	0	0	0	0	1	2	15	0	119	236	239	250	37	18	0	0	0	0	0	
0	0	3	0	35	245	255	240	0	6	2	2	5	0	2	8	154	241	252	255	86	4	2	0	0	0	0	0	
4	0	0	0	15	210	255	255	9	0	0	9	0	0	114	237	255	255	200	82	7	8	0	15	0	0	0	0	
6	0	4	0	0	157	250	251	193	122	100	173	210	205	239	255	211	81	19	7	0	7	0	5	0	0	0	0	
0	0	11	7	0	131	248	251	254	252	245	255	251	255	255	198	5	9	2	0	2	0	1	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
