0	0	0	0	0	0	0	0	0	12	0	0	1	4	0	3	8	0	8	0	5	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	13	0	11	16	0	0	0	11	0	5	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	2	7	0	0	0	12	7	14	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	4	11	2	0	6	0	0	6	2	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	12	0	0	10	1	0	15	0	1	0	8	7	7	7	5	0	0	0	0	
0	0	0	0	0	0	0	0	0	15	0	0	0	12	0	0	1	0	0	0	0	4	0	2	0	0	0	0	
0	0	0	0	0	0	0	0	7	33	87	107	36	177	255	244	252	245	253	195	106	64	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	213	255	242	205	255	237	255	255	235	255	255	237	210	56	2	0	0	0	0	
0	0	0	0	0	0	0	0	78	250	245	255	244	255	255	252	250	246	250	254	228	129	101	0	0	0	0	0	
0	0	0	0	0	0	0	0	130	193	231	177	195	190	182	190	187	51	29	252	239	26	0	10	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	58	3	10	0	0	4	0	3	108	254	241	132	14	0	0	0	0	0	
0	0	0	0	0	0	0	0	11	0	0	2	0	0	5	0	43	144	222	219	136	0	1	0	0	0	0	0	
0	0	0	0	0	0	0	0	8	0	0	27	0	21	93	181	238	243	248	53	0	0	0	8	0	0	0	0	
0	0	0	0	0	0	0	0	0	3	6	0	51	216	255	247	255	238	156	3	0	10	6	0	0	0	0	0	
0	0	0	0	0	0	0	0	15	0	0	59	193	240	242	255	246	255	255	12	0	12	0	4	0	0	0	0	
0	0	0	0	0	0	0	0	0	21	0	117	255	255	253	239	252	249	253	0	10	0	4	0	0	0	0	0	
0	3	3	0	5	0	10	0	3	1	1	2	0	0	0	0	1	162	255	190	28	0	3	0	0	0	0	0	
4	0	0	2	5	0	0	18	0	10	0	0	5	8	0	18	2	70	234	255	51	0	21	0	0	0	0	0	
0	2	1	0	5	5	0	0	5	15	0	1	0	11	0	0	3	151	231	202	54	0	0	4	0	0	0	0	
0	7	5	0	0	11	0	0	0	0	0	23	0	0	0	3	110	242	255	152	0	6	14	5	0	0	0	0	
2	0	0	7	0	0	0	5	14	8	0	1	0	0	3	31	199	245	255	172	0	0	8	0	0	0	0	0	
5	1	0	5	7	0	39	0	0	17	6	0	21	48	106	200	219	163	50	0	8	13	0	0	0	0	0	0	
0	11	2	0	10	32	150	53	13	8	18	45	168	239	252	207	17	11	0	0	0	0	0	7	0	0	0	0	
0	4	0	0	0	27	255	227	122	123	229	247	250	248	210	29	2	2	4	0	15	0	0	0	0	0	0	0	
5	0	11	1	0	92	222	255	250	241	240	232	181	95	24	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	6	5	0	18	170	255	249	148	114	75	44	16	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	
15	0	0	5	2	2	5	0	6	0	0	0	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	8	8	3	0	0	0	0	0	5	8	9	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
