0	0	0	0	0	0	0	0	0	0	0	2	6	6	2	0	0	0	0	11	0	7	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	2	0	7	0	0	0	6	3	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	3	3	2	2	6	10	0	0	0	9	0	4	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	1	0	4	0	0	0	8	0	0	0	0	
0	0	0	0	0	0	0	0	1	0	0	0	0	2	6	8	0	0	0	0	7	3	6	10	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	2	4	3	1	0	0	0	4	10	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	5	8	1	0	0	0	7	1	0	12	4	8	0	4	13	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	2	36	89	131	255	237	255	255	202	63	0	0	0	0	0	0	
0	9	5	0	4	3	0	7	10	19	96	212	229	246	250	247	249	246	255	244	255	207	0	3	0	0	0	0	
0	0	0	4	9	0	8	83	224	222	255	255	241	249	255	255	173	168	160	231	255	216	53	0	0	0	0	0	
3	0	0	5	2	0	8	93	246	255	255	232	214	96	31	38	0	0	126	245	239	185	9	2	0	0	0	0	
5	4	4	0	0	0	0	28	45	171	173	96	33	0	13	0	18	100	255	248	189	13	0	0	0	0	0	0	
0	1	5	0	0	16	0	0	8	4	0	0	0	10	19	0	63	248	247	177	13	0	0	19	0	0	0	0	
0	0	2	0	1	7	0	2	0	0	13	1	6	20	0	48	196	255	207	44	5	6	0	0	0	0	0	0	
3	0	3	2	0	0	0	5	3	0	0	0	12	0	30	255	255	242	41	0	6	0	23	0	0	0	0	0	
3	0	6	0	0	5	1	0	0	9	4	4	0	24	198	249	248	190	14	9	0	4	1	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	5	0	3	0	96	248	252	129	22	0	8	0	0	10	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	26	188	255	247	32	0	0	15	0	0	5	0	0	0	0	0	
0	0	0	0	0	0	0	0	5	0	19	14	177	255	255	89	0	0	4	5	0	0	3	1	0	0	0	0	
0	0	0	0	0	0	0	0	6	0	0	44	255	255	239	1	6	8	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	8	0	149	248	243	144	2	0	0	0	0	12	7	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	5	60	243	242	205	29	0	0	0	0	1	7	0	0	2	0	0	0	0	
0	0	0	0	0	0	0	0	9	0	137	243	243	119	5	6	6	3	2	0	0	0	0	5	0	0	0	0	
0	0	0	0	0	0	0	0	0	17	198	255	235	29	0	2	0	0	2	1	0	2	4	0	0	0	0	0	
0	0	0	0	0	0	0	0	5	165	251	254	143	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	82	239	255	216	33	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	146	238	156	12	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	4	0	26	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
