0	0	0	0	0	0	0	0	0	8	0	1	0	10	0	5	10	0	0	14	0	0	9	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	8	7	0	0	3	3	3	0	9	0	6	0	10	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	5	0	0	17	4	7	0	0	0	1	6	0	10	1	0	3	0	0	0	0	
0	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	18	0	1	0	10	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	0	0	3	154	132	197	255	238	255	247	132	0	3	21	0	0	0	0	0	
0	0	0	0	0	0	0	0	2	5	132	255	235	220	255	241	255	225	255	250	142	0	6	0	0	0	0	0	
0	0	0	0	0	0	0	0	115	255	247	250	245	255	190	133	247	10	12	226	255	2	0	25	0	0	0	0	
0	0	0	0	0	0	0	0	65	252	254	132	75	0	0	3	63	5	0	255	255	129	6	0	0	0	0	0	
0	0	0	0	0	0	0	0	5	0	0	17	0	0	0	0	0	7	1	255	237	134	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	6	15	0	0	4	13	0	4	0	0	255	255	123	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	5	0	0	0	4	3	2	2	5	4	134	241	238	9	0	2	0	0	0	0	
0	0	0	0	0	0	0	0	0	8	0	12	0	0	0	1	0	73	254	255	148	0	0	11	0	0	0	0	
0	0	0	0	0	0	0	0	12	1	0	0	3	4	21	70	126	183	255	251	119	13	8	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	5	11	0	21	59	163	252	255	255	255	250	143	0	20	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	17	0	11	122	253	255	255	243	255	249	255	116	5	0	1	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	201	239	255	187	255	255	233	255	134	62	1	0	3	0	0	0	0	
0	0	3	0	12	0	8	0	0	54	255	254	253	197	111	196	244	255	186	0	0	21	0	4	0	0	0	0	
0	2	5	0	1	0	0	11	75	246	252	189	62	0	193	253	255	108	32	0	0	0	0	2	0	0	0	0	
0	0	6	0	0	14	0	0	185	255	244	0	8	195	255	252	177	8	0	8	5	0	5	3	0	0	0	0	
0	0	0	0	3	15	0	78	243	255	255	193	255	242	250	195	18	0	8	1	1	6	0	0	0	0	0	0	
0	11	0	0	14	0	0	235	255	241	255	234	255	255	186	0	0	3	2	0	0	3	0	6	0	0	0	0	
1	0	6	9	0	0	86	255	249	255	233	255	255	120	5	8	8	5	0	6	0	4	2	7	0	0	0	0	
2	0	10	12	0	9	129	235	255	242	255	180	35	1	15	0	0	1	0	7	0	0	0	0	0	0	0	0	
2	12	0	0	24	0	72	255	243	142	125	0	19	0	0	6	0	11	0	1	5	8	0	5	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
