0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	15	0	10	0	4	6	6	0	11	0	0	0	0	
0	0	0	0	0	0	0	0	0	6	1	0	12	0	0	0	0	0	0	19	0	0	18	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	8	0	0	7	5	12	4	8	2	8	0	0	4	7	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	10	0	5	0	3	0	0	4	0	12	0	0	10	0	11	0	0	0	0	
0	0	0	0	0	0	0	0	3	0	11	0	8	89	163	255	225	137	115	98	19	0	7	1	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	108	152	255	255	243	232	247	255	255	255	148	0	1	0	0	0	0	0	
0	0	0	0	0	0	0	0	172	223	255	250	254	228	240	237	253	251	255	251	242	57	8	0	0	0	0	0	
0	0	0	0	0	0	0	0	225	255	156	107	26	20	23	0	26	51	255	255	236	54	0	3	0	0	0	0	
0	0	0	0	0	0	0	0	21	34	0	0	8	0	0	4	0	60	255	251	229	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	12	7	6	4	0	1	0	34	165	234	251	81	0	17	2	0	0	0	0	
0	0	0	0	0	0	0	0	1	0	2	1	0	2	2	2	158	255	255	181	2	0	3	0	0	0	0	0	
0	0	0	0	0	0	0	0	12	0	0	0	2	2	5	55	235	251	194	50	0	12	0	3	0	0	0	0	
0	0	0	0	0	0	0	0	2	0	7	7	4	0	33	163	255	205	32	0	0	6	0	6	0	0	0	0	
0	0	0	0	0	0	0	0	0	5	11	0	0	3	107	255	235	94	0	11	0	8	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	3	0	0	15	98	209	253	105	0	3	0	0	11	0	3	0	0	0	0	
0	0	0	0	0	0	0	0	6	0	0	29	91	221	255	177	22	8	0	0	0	0	0	3	0	0	0	0	
0	0	8	0	0	2	3	6	7	0	0	119	243	255	213	17	3	0	0	0	13	1	0	8	0	0	0	0	
9	0	0	2	3	7	0	0	0	11	78	251	249	191	50	1	0	0	17	7	0	53	25	0	0	0	0	0	
5	0	5	0	0	4	0	6	0	90	247	244	205	26	0	4	0	13	17	120	174	230	30	0	0	0	0	0	
0	3	10	0	0	6	0	0	80	245	242	208	59	17	39	53	157	158	255	255	225	102	13	0	0	0	0	0	
0	0	0	0	7	8	0	14	182	251	243	191	148	142	253	252	255	255	244	148	36	0	0	11	0	0	0	0	
6	0	0	3	3	0	15	100	255	251	253	244	243	255	255	252	237	210	92	0	24	2	16	0	0	0	0	0	
2	2	4	0	0	0	18	109	240	255	251	252	255	255	187	125	38	15	0	10	0	0	6	0	0	0	0	0	
0	7	2	0	11	12	0	5	113	250	252	203	129	20	10	0	0	0	10	0	17	0	0	12	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
