0	0	0	0	0	0	0	0	0	2	4	0	13	1	1	0	0	9	0	0	3	0	11	0	0	0	0	0	
0	0	0	0	0	0	0	0	7	0	5	7	0	0	10	2	6	0	0	3	6	0	0	10	0	0	0	0	
0	0	0	0	0	0	0	0	0	6	19	3	3	8	11	0	5	0	8	0	0	17	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	13	0	0	0	5	0	0	0	18	0	0	0	0	
0	0	0	0	0	0	0	0	8	4	9	8	0	0	0	0	0	17	0	0	0	15	11	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	29	0	3	108	137	129	220	253	247	149	89	5	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	10	0	73	239	253	243	249	255	255	255	250	255	147	38	0	17	0	0	0	0	
0	0	0	0	0	0	0	0	0	94	200	255	247	255	255	243	248	251	246	255	248	248	97	0	0	0	0	0	
0	0	0	0	5	0	0	5	11	215	255	251	255	253	239	236	228	240	229	255	255	244	145	0	0	0	0	0	
3	4	0	0	0	0	0	3	116	242	247	255	214	150	74	0	0	12	93	218	254	249	133	15	0	0	0	0	
1	2	0	0	3	1	1	13	246	255	255	253	84	0	5	6	6	0	14	139	255	255	168	0	0	0	0	0	
0	0	0	3	6	0	1	17	255	239	235	231	32	0	0	0	0	10	0	90	252	254	251	11	0	0	0	0	
0	4	4	2	0	0	0	21	243	239	255	215	0	5	9	3	0	6	0	111	249	251	231	16	0	0	0	0	
2	4	0	0	0	0	9	42	255	251	255	191	5	0	0	5	14	0	27	188	253	254	123	0	0	0	0	0	
2	0	0	0	4	0	12	41	238	247	238	243	198	163	75	12	0	7	121	244	255	249	101	13	0	0	0	0	
3	0	0	2	7	0	0	7	52	220	255	255	249	253	249	210	193	195	244	243	255	252	145	0	0	0	0	0	
2	0	9	0	0	9	0	0	2	106	229	255	246	255	255	254	247	255	255	254	255	239	155	0	0	0	0	0	
0	0	2	0	0	0	0	0	0	0	51	240	255	242	249	251	255	239	242	255	248	182	28	3	0	0	0	0	
1	0	0	9	0	0	3	0	0	22	0	25	36	135	241	255	253	247	252	246	172	20	13	0	0	0	0	0	
1	4	0	10	0	0	2	0	17	0	18	4	9	122	244	242	245	255	255	176	9	0	0	5	0	0	0	0	
0	5	0	1	0	2	0	4	3	13	72	135	242	255	247	255	255	234	172	27	4	0	0	0	0	0	0	0	
0	7	0	0	0	7	0	72	99	255	255	243	255	241	247	255	214	131	0	11	0	0	2	0	0	0	0	0	
2	5	0	6	0	5	10	179	255	252	241	255	247	255	255	152	111	0	0	0	1	0	0	4	0	0	0	0	
0	0	0	8	0	0	16	255	255	245	255	246	255	154	55	0	0	14	0	2	5	4	3	0	0	0	0	0	
2	0	0	5	0	0	23	63	250	255	225	110	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	4	0	0	0	16	0	3	1	0	0	9	12	1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	2	0	0	0	0	6	0	0	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	3	4	1	0	0	0	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	
